user	hotel
3117	14
3117	57
3118	45
3118	42
3118	6
3118	18
3118	62
3118	39
3118	24
3118	3
3119	42
3119	55
3119	56
3119	10
3119	4
3119	28
3120	11
3120	2
3120	55
3120	61
3121	45
3121	58
3122	8
3122	12
3123	63
3123	53
3123	36
3123	1
3123	65
3123	27
3123	23
3123	12
3123	33
3123	19
3123	56
3123	45
3123	66
3123	51
3124	60
3124	41
3124	63
3125	37
3125	65
3125	17
3125	24
3125	54
3125	6
3126	37
3126	60
3126	17
3126	56
3127	59
3127	56
3127	33
3128	6
3128	22
3129	37
3129	38
3129	57
3130	15
3130	64
3130	16
3130	17
3130	28
3130	7
3131	53
3131	39
3132	37
3132	60
3132	64
3133	5
3133	19
3134	39
3134	8
3134	62
3134	24
3134	10
3134	65
3134	41
3134	26
3134	31
3134	29
3134	53
3134	4
3134	36
3134	1
3135	6
3135	14
3135	3
3136	39
3136	52
3136	43
3136	15
3137	2
3137	11
3137	18
3137	47
3137	6
3138	40
3138	60
3139	15
3139	24
3139	53
3139	60
3139	59
3139	18
3140	34
3140	58
3140	26
3140	54
3140	56
3141	66
3141	3
3141	13
3141	45
3141	55
3141	39
3141	2
3141	29
3141	47
3141	18
3142	37
3142	56
3143	64
3143	40
3143	19
3144	56
3144	22
3145	47
3145	45
3146	2
3146	47
3147	27
3147	60
3147	56
3148	59
3148	15
3148	26
3148	17
3148	61
3148	24
3148	13
3148	57
3148	45
3148	47
3148	50
3148	3
3148	66
3148	18
3148	38
3148	14
3148	52
3148	56
3148	39
3148	60
3148	37
3148	49
3148	7
3148	55
3148	28
3149	59
3149	49
3150	60
3150	45
3150	26
3150	39
3151	56
3151	28
3152	64
3152	17
3152	38
3152	60
3153	18
3153	8
3153	27
3153	47
3154	26
3154	56
3154	37
3154	46
3155	56
3155	39
3156	25
3156	39
3156	36
3156	29
3156	10
3156	2
3156	47
3156	18
3156	58
3156	1
3157	56
3157	37
3158	60
3158	46
3159	6
3159	39
3160	56
3160	59
3160	57
3160	38
3160	17
3160	37
3160	63
3160	3
3161	15
3161	50
3161	46
3161	7
3162	48
3162	35
3162	56
3162	37
3163	59
3163	17
3164	35
3164	4
3165	63
3165	4
3165	28
3165	39
3165	65
3166	37
3166	39
3166	10
3167	56
3167	39
3168	3
3168	34
3168	15
3168	35
3168	62
3168	7
3168	59
3168	58
3169	6
3169	56
3169	39
3170	2
3170	39
3170	53
3171	35
3171	37
3171	17
3171	46
3172	15
3172	28
3172	12
3172	24
3173	66
3173	39
3173	18
3173	57
3173	20
3173	65
3173	45
3173	19
3174	37
3174	33
3174	62
3175	64
3175	66
3176	26
3176	56
3176	6
3176	16
3176	32
3177	39
3177	59
3178	47
3178	10
3178	39
3179	10
3179	6
3180	39
3180	17
3180	60
3180	38
3180	3
3181	56
3181	17
3181	60
3182	37
3182	3
3182	46
3182	6
3182	60
3182	63
3182	35
3182	38
3183	7
3183	55
3183	60
3184	26
3184	40
3184	28
3185	30
3185	9
3185	7
3185	18
3185	45
3185	6
3186	48
3186	56
3187	17
3187	39
3187	62
3187	34
3187	61
3187	41
3187	35
3187	59
3188	39
3188	56
3189	62
3189	23
3189	42
3189	13
3190	35
3190	32
3191	2
3191	17
3192	39
3192	2
3192	65
3192	61
3192	11
3192	10
3192	22
3192	19
3192	55
3193	8
3193	17
3194	42
3194	4
3194	6
3194	39
3194	51
3194	5
3194	59
3195	60
3195	26
3195	64
3195	37
3195	56
3195	66
3195	41
3195	34
3196	57
3196	1
3196	5
3197	49
3197	60
3197	52
3198	60
3198	37
3198	15
3198	49
3198	41
3198	56
3198	46
3199	15
3199	60
3199	41
3200	14
3200	1
3200	2
3200	53
3200	44
3201	7
3201	24
3202	56
3202	49
3203	19
3203	3
3203	59
3203	57
3204	15
3204	3
3204	4
3204	46
3205	17
3205	60
3206	6
3206	15
3206	26
3206	56
3206	50
3206	37
3207	6
3207	44
3207	19
3208	30
3208	5
3209	59
3209	6
3209	41
3209	4
3209	46
3209	49
3209	53
3209	14
3209	31
3209	52
3209	40
3209	51
3209	10
3209	63
3209	24
3209	62
3209	3
3209	13
3209	16
3210	43
3210	17
3211	66
3211	39
3212	58
3212	37
3213	63
3213	12
3214	49
3214	59
3215	52
3215	63
3216	59
3216	41
3217	60
3217	46
3218	17
3218	64
3218	59
3219	47
3219	13
3219	48
3219	3
3219	15
3220	41
3220	46
3220	15
3220	4
3221	47
3221	10
3221	8
3221	21
3222	43
3222	6
3222	66
3222	60
3222	63
3223	12
3223	4
3224	57
3224	14
3224	18
3224	53
3224	20
3224	2
3224	21
3224	10
3224	25
3225	41
3225	46
3226	11
3226	20
3226	7
3227	34
3227	37
3228	64
3228	1
3228	14
3228	36
3228	25
3228	11
3228	53
3228	22
3229	14
3229	56
3229	47
3230	3
3230	23
3230	12
3231	17
3231	56
3232	56
3232	31
3232	6
3232	3
3232	8
3233	49
3233	27
3234	65
3234	58
3234	6
3235	39
3235	26
3236	4
3236	50
3236	7
3236	58
3237	47
3237	3
3238	57
3238	58
3238	39
3238	2
3239	17
3239	7
3239	56
3239	20
3239	11
3240	17
3240	60
3241	56
3241	65
3241	64
3242	1
3242	9
3242	34
3243	11
3243	10
3243	27
3244	57
3244	30
3245	13
3245	45
3245	53
3246	10
3246	5
3247	37
3247	59
3248	11
3248	18
3248	53
3248	6
3248	22
3248	7
3248	37
3248	56
3249	29
3249	14
3250	10
3250	23
3250	9
3250	11
3251	66
3251	5
3252	17
3252	56
3253	10
3253	57
3253	51
3254	38
3254	52
3255	59
3255	64
3255	56
3256	39
3256	43
3256	56
3256	13
3256	38
3256	17
3257	17
3257	37
3258	66
3258	2
3258	61
3258	35
3258	32
3259	10
3259	6
3260	6
3260	39
3261	39
3261	8
3262	2
3262	6
3263	12
3263	11
3263	27
3263	46
3263	59
3264	3
3264	57
3264	39
3265	37
3265	56
3266	46
3266	28
3266	63
3266	60
3266	45
3266	26
3266	15
3266	66
3266	7
3267	60
3267	26
3267	37
3267	41
3267	45
3268	39
3268	37
3269	37
3269	34
3270	64
3270	37
3270	50
3271	64
3271	43
3272	17
3272	52
3272	62
3273	13
3273	28
3273	6
3273	63
3273	51
3273	39
3273	45
3273	66
3274	9
3274	10
3275	2
3275	6
3275	55
3275	47
3275	18
3275	39
3276	32
3276	26
3276	41
3276	66
3276	35
3276	59
3277	39
3277	28
3278	39
3278	10
3278	2
3278	7
3278	55
3278	18
3279	46
3279	26
3279	34
3279	6
3280	15
3280	56
3281	54
3281	50
3282	56
3282	60
3283	48
3283	52
3284	5
3284	14
3285	50
3285	28
3285	18
3285	30
3285	63
3285	66
3286	8
3286	6
3286	60
3286	18
3286	53
3286	47
3286	61
3286	59
3286	45
3286	13
3286	57
3286	39
3287	46
3287	11
3287	13
3287	60
3287	17
3287	56
3287	40
3288	25
3288	14
3288	47
3288	39
3288	45
3288	49
3288	6
3289	14
3289	24
3290	10
3290	6
3291	60
3291	43
3291	56
3292	6
3292	52
3292	8
3292	45
3292	39
3292	60
3292	46
3293	61
3293	56
3294	12
3294	4
3295	7
3295	10
3296	17
3296	56
3297	37
3297	59
3297	49
3297	48
3297	16
3297	66
3297	12
3298	15
3298	13
3298	14
3298	23
3298	29
3298	3
3298	19
3299	41
3299	60
3299	49
3300	52
3300	39
3300	56
3300	63
3300	28
3300	50
3300	60
3301	17
3301	56
3302	53
3302	35
3303	20
3303	2
3304	37
3304	34
3304	56
3304	63
3305	38
3305	4
3305	60
3306	46
3306	59
3306	53
3306	63
3306	56
3306	3
3307	60
3307	37
3308	20
3308	11
3309	55
3309	6
3309	18
3310	36
3310	17
3311	17
3311	38
3311	43
3311	56
3311	37
3312	55
3312	56
3312	41
3312	53
3313	38
3313	26
3314	65
3314	53
3315	28
3315	63
3315	52
3316	3
3316	60
3316	46
3316	38
3316	56
3317	20
3317	53
3317	55
3317	42
3318	9
3318	44
3319	56
3319	16
3319	55
3320	65
3320	3
3320	53
3321	7
3321	19
3321	39
3321	33
3322	18
3322	39
3323	37
3323	17
3323	64
3323	56
3323	60
3324	26
3324	23
3325	39
3325	4
3326	31
3326	2
3327	17
3327	56
3328	57
3328	10
3329	57
3329	24
3329	5
3329	23
3330	39
3330	41
3330	15
3330	56
3330	59
3330	49
3331	1
3331	53
3331	41
3332	12
3332	37
3333	6
3333	36
3333	9
3334	56
3334	60
3334	37
3334	38
3335	57
3335	37
3336	4
3336	41
3337	62
3337	54
3338	57
3338	55
3338	3
3339	17
3339	26
3339	59
3340	43
3340	56
3341	19
3341	56
3342	63
3342	52
3342	46
3343	59
3343	43
3343	37
3343	56
3343	17
3343	49
3343	60
3344	17
3344	56
3345	23
3345	51
3345	60
3345	7
3345	3
3345	27
3345	63
3346	31
3346	42
3347	11
3347	20
3348	13
3348	6
3349	15
3349	4
3349	59
3349	37
3349	56
3350	59
3350	46
3351	62
3351	19
3352	43
3352	63
3352	34
3352	66
3352	38
3352	60
3353	56
3353	41
3353	37
3353	64
3354	55
3354	35
3354	8
3355	60
3355	17
3355	56
3355	64
3356	43
3356	30
3357	56
3357	60
3357	13
3357	47
3357	8
3358	12
3358	33
3359	45
3359	48
3359	62
3359	56
3359	17
3360	49
3360	29
3361	39
3361	28
3361	66
3362	53
3362	6
3363	56
3363	59
3363	37
3363	18
3364	2
3364	45
3364	8
3364	39
3365	49
3365	4
3366	42
3366	60
3367	3
3367	39
3368	17
3368	66
3368	56
3368	37
3368	34
3369	62
3369	63
3369	13
3369	4
3369	41
3369	15
3370	39
3370	6
3370	24
3370	51
3370	30
3370	2
3370	55
3371	26
3371	64
3372	39
3372	17
3373	19
3373	57
3374	17
3374	56
3375	18
3375	55
3375	34
3375	8
3376	56
3376	66
3376	15
3376	10
3376	59
3377	14
3377	6
3377	18
3378	50
3378	56
3378	60
3378	39
3379	37
3379	57
3379	11
3380	56
3380	31
3381	56
3381	6
3382	56
3382	60
3383	26
3383	43
3384	60
3384	43
3385	8
3385	42
3385	31
3385	29
3385	44
3385	13
3385	20
3385	51
3385	26
3385	10
3385	4
3385	53
3385	3
3385	39
3386	28
3386	17
3387	47
3387	11
3388	56
3388	35
3388	45
3389	53
3389	27
3390	60
3390	56
3391	28
3391	26
3391	34
3391	32
3392	3
3392	12
3392	15
3392	13
3392	22
3393	56
3393	7
3394	8
3394	39
3394	3
3395	18
3395	45
3396	3
3396	12
3397	54
3397	49
3397	26
3397	41
3397	59
3397	56
3397	64
3397	37
3397	34
3397	13
3397	60
3397	16
3398	59
3398	3
3399	32
3399	55
3400	3
3400	33
3400	48
3400	6
3400	49
3400	5
3400	60
3400	37
3400	35
3400	13
3400	62
3400	7
3401	19
3401	10
3402	39
3402	13
3403	17
3403	56
3404	24
3404	14
3405	11
3405	56
3406	51
3406	62
3407	60
3407	26
3407	49
3408	43
3408	17
3408	10
3408	20
3409	55
3409	2
3410	3
3410	63
3410	32
3410	54
3410	37
3410	55
3410	18
3410	26
3410	39
3410	41
3410	15
3410	7
3410	46
3410	40
3410	56
3410	64
3410	45
3410	66
3410	13
3410	28
3410	60
3410	49
3411	7
3411	10
3412	57
3412	53
3412	29
3413	2
3413	59
3413	12
3414	27
3414	11
3414	2
3415	6
3415	10
3415	53
3416	49
3416	60
3417	56
3417	57
3418	60
3418	43
3418	7
3419	41
3419	13
3420	7
3420	60
3420	56
3421	17
3421	57
3421	56
3422	39
3422	61
3422	55
3423	6
3423	20
3424	45
3424	8
3424	23
3424	65
3425	65
3425	49
3426	56
3426	8
3427	66
3427	62
3427	28
3427	51
3427	3
3427	15
3427	16
3427	46
3428	27
3428	47
3429	47
3429	10
3429	27
3430	64
3430	56
3430	38
3431	37
3431	56
3431	17
3431	38
3432	39
3432	11
3432	17
3432	56
3432	2
3433	56
3433	37
3434	2
3434	8
3435	43
3435	46
3435	7
3436	4
3436	49
3436	56
3436	15
3437	39
3437	15
3437	59
3437	62
3437	24
3437	6
3437	3
3438	12
3438	13
3439	6
3439	55
3440	56
3440	60
3441	3
3441	10
3441	59
3442	18
3442	14
3443	64
3443	15
3444	39
3444	56
3444	2
3445	39
3445	55
3445	31
3445	2
3446	23
3446	65
3447	18
3447	6
3448	24
3448	38
3448	53
3449	56
3449	37
3450	26
3450	43
3450	60
3451	66
3451	56
3451	55
3451	49
3451	20
3451	35
3451	10
3452	8
3452	39
3453	20
3453	39
3453	2
3454	16
3454	52
3454	64
3454	63
3455	37
3455	26
3455	50
3455	39
3455	41
3456	30
3456	24
3456	14
3457	22
3457	53
3458	15
3458	46
3459	41
3459	12
3460	51
3460	53
3461	22
3461	2
3461	21
3461	6
3461	20
3462	7
3462	60
3463	53
3463	2
3464	28
3464	37
3465	57
3465	6
3466	29
3466	12
3466	62
3467	53
3467	58
3468	56
3468	65
3468	59
3469	2
3469	58
3469	60
3469	17
3470	44
3470	6
3471	59
3471	46
3472	26
3472	17
3472	56
3473	66
3473	13
3473	3
3473	39
3473	45
3473	60
3473	15
3473	49
3473	7
3473	59
3473	46
3474	45
3474	13
3474	4
3475	17
3475	26
3476	49
3476	56
3476	4
3476	13
3477	57
3477	37
3478	24
3478	45
3478	56
3478	3
3479	39
3479	64
3480	64
3480	49
3481	39
3481	6
3482	42
3482	24
3483	13
3483	62
3483	37
3484	39
3484	55
3484	6
3484	10
3485	52
3485	6
3486	63
3486	41
3486	56
3487	45
3487	55
3488	61
3488	2
3488	11
3488	39
3488	56
3489	12
3489	4
3490	65
3490	53
3491	60
3491	45
3492	32
3492	4
3492	56
3492	37
3493	35
3493	58
3493	48
3493	38
3494	56
3494	59
3495	53
3495	3
3496	2
3496	61
3496	13
3497	60
3497	8
3497	4
3497	13
3498	55
3498	13
3499	2
3499	9
3500	26
3500	35
3500	56
3501	56
3501	26
3502	57
3502	19
3502	44
3503	32
3503	35
3504	17
3504	39
3505	53
3505	6
3506	6
3506	52
3507	46
3507	26
3507	51
3507	56
3507	18
3507	39
3508	6
3508	56
3509	37
3509	38
3509	17
3510	39
3510	2
3510	56
3511	17
3511	37
3511	56
3512	39
3512	14
3512	9
3512	10
3513	57
3513	6
3513	23
3514	13
3514	37
3514	12
3514	39
3515	6
3515	33
3515	12
3515	66
3516	63
3516	17
3517	28
3517	57
3517	58
3517	45
3517	55
3517	15
3518	43
3518	47
3518	26
3518	40
3518	46
3519	17
3519	56
3520	60
3520	17
3521	12
3521	59
3521	60
3521	17
3521	16
3522	60
3522	41
3522	49
3522	38
3522	31
3522	17
3522	59
3522	26
3522	35
3523	52
3523	66
3523	18
3523	34
3523	63
3523	37
3523	47
3523	45
3523	7
3523	2
3524	41
3524	14
3524	3
3524	1
3524	12
3525	37
3525	17
3526	17
3526	41
3526	56
3526	39
3526	43
3527	24
3527	10
3527	6
3527	15
3527	17
3528	37
3528	10
3528	17
3528	6
3529	56
3529	17
3530	45
3530	52
3530	9
3530	2
3530	26
3530	24
3530	58
3531	60
3531	29
3532	17
3532	55
3532	56
3533	17
3533	26
3534	5
3534	6
3535	6
3535	61
3535	51
3536	17
3536	56
3536	60
3537	13
3537	26
3537	18
3537	17
3537	56
3538	41
3538	56
3538	35
3538	4
3539	20
3539	47
3539	55
3539	61
3539	10
3540	3
3540	38
3540	39
3540	56
3541	2
3541	22
3541	46
3542	59
3542	60
3542	13
3542	56
3542	39
3543	39
3543	2
3543	47
3543	45
3543	55
3543	8
3544	18
3544	28
3544	65
3544	56
3544	2
3545	10
3545	57
3546	59
3546	43
3546	56
3546	24
3546	16
3547	37
3547	49
3548	9
3548	10
3548	5
3549	66
3549	52
3549	37
3549	18
3550	39
3550	1
3550	5
3551	56
3551	26
3551	17
3551	58
3552	38
3552	56
3552	49
3552	28
3553	66
3553	56
3553	59
3554	60
3554	45
3554	65
3555	30
3555	58
3555	56
3556	37
3556	60
3556	39
3556	17
3556	59
3556	43
3556	3
3557	64
3557	26
3558	7
3558	63
3558	17
3558	18
3559	66
3559	1
3560	59
3560	17
3560	2
3561	52
3561	60
3562	20
3562	6
3562	5
3562	39
3562	47
3562	19
3562	13
3563	42
3563	46
3563	3
3563	59
3564	10
3564	14
3564	18
3565	37
3565	56
3566	56
3566	60
3567	66
3567	39
3567	42
3567	18
3567	47
3568	59
3568	48
3568	12
3569	47
3569	37
3570	59
3570	60
3570	20
3571	16
3571	43
3572	50
3572	55
3572	5
3572	60
3573	47
3573	51
3573	37
3573	26
3574	49
3574	12
3575	31
3575	17
3576	61
3576	55
3576	39
3577	3
3577	59
3577	7
3578	46
3578	60
3578	58
3578	52
3578	41
3578	37
3578	45
3578	55
3578	66
3578	56
3578	50
3578	17
3578	24
3578	59
3578	28
3578	61
3579	46
3579	15
3579	4
3580	27
3580	23
3581	42
3581	36
3581	18
3582	39
3582	33
3583	3
3583	41
3584	60
3584	37
3584	17
3585	4
3585	23
3585	37
3585	8
3585	65
3585	49
3586	28
3586	6
3586	66
3586	26
3586	46
3587	66
3587	39
3587	63
3588	27
3588	3
3588	10
3588	6
3588	13
3588	60
3588	2
3588	18
3588	24
3589	59
3589	26
3589	60
3589	39
3589	45
3590	2
3590	57
3591	34
3591	66
3591	53
3591	4
3591	55
3591	20
3591	24
3591	23
3592	15
3592	64
3592	41
3592	35
3592	54
3592	56
3592	32
3593	43
3593	56
3593	55
3594	64
3594	17
3595	48
3595	56
3595	37
3595	60
3595	13
3595	14
3595	17
3596	56
3596	60
3596	55
3597	4
3597	56
3598	2
3598	14
3598	10
3598	3
3599	49
3599	29
3600	49
3600	41
3600	2
3600	18
3600	3
3600	39
3601	46
3601	28
3601	52
3601	26
3601	58
3602	53
3602	28
3602	7
3603	19
3603	4
3603	59
3603	18
3603	56
3603	13
3603	49
3604	46
3604	60
3604	56
3604	10
3605	37
3605	34
3606	10
3606	18
3606	21
3607	46
3607	39
3608	56
3608	7
3608	39
3609	15
3609	18
3609	51
3609	46
3609	13
3610	24
3610	14
3610	39
3611	2
3611	55
3612	60
3612	45
3612	2
3613	39
3613	62
3614	34
3614	15
3615	51
3615	3
3615	39
3616	15
3616	60
3617	15
3617	12
3617	49
3617	59
3618	45
3618	37
3618	59
3618	62
3618	39
3619	37
3619	26
3620	56
3620	2
3621	53
3621	59
3621	56
3622	50
3622	60
3623	8
3623	43
3624	39
3624	26
3624	18
3624	45
3624	66
3625	17
3625	56
3626	39
3626	28
3627	59
3627	12
3627	46
3627	56
3628	59
3628	18
3629	15
3629	59
3629	41
3630	56
3630	66
3631	28
3631	39
3631	66
3632	7
3632	33
3632	48
3632	37
3632	46
3633	51
3633	18
3633	15
3634	56
3634	22
3634	60
3635	41
3635	49
3635	60
3635	59
3635	15
3635	40
3635	4
3635	32
3635	17
3635	12
3635	26
3635	56
3635	43
3635	55
3635	3
3636	59
3636	33
3637	14
3637	46
3637	7
3637	51
3637	33
3638	2
3638	56
3638	13
3638	39
3639	17
3639	15
3639	2
3639	56
3639	43
3640	57
3640	47
3640	15
3640	5
3640	24
3640	14
3640	50
3640	4
3640	16
3641	22
3641	11
3642	13
3642	16
3643	56
3643	16
3643	7
3643	30
3643	52
3643	3
3644	56
3644	11
3645	50
3645	66
3645	60
3646	13
3646	62
3647	37
3647	39
3648	59
3648	50
3648	60
3648	16
3648	49
3648	2
3648	55
3649	11
3649	60
3650	20
3650	10
3650	8
3651	3
3651	15
3652	26
3652	56
3652	17
3652	40
3652	37
3653	12
3653	51
3653	24
3653	15
3653	46
3653	8
3654	55
3654	24
3654	31
3654	6
3654	27
3655	7
3655	33
3655	62
3656	39
3656	4
3657	60
3657	10
3658	43
3658	56
3658	49
3659	38
3659	64
3659	37
3660	56
3660	14
3661	56
3661	54
3661	64
3661	50
3661	38
3662	53
3662	36
3662	18
3662	33
3663	10
3663	2
3663	8
3663	39
3663	6
3664	47
3664	10
3664	27
3664	57
3664	14
3664	39
3664	6
3665	13
3665	42
3666	62
3666	4
3666	46
3666	39
3666	56
3666	33
3666	17
3666	37
3667	33
3667	5
3667	10
3667	29
3667	65
3668	20
3668	21
3668	18
3669	17
3669	39
3669	60
3670	60
3670	41
3671	61
3671	2
3671	47
3671	11
3671	53
3671	17
3671	60
3671	10
3671	25
3671	55
3671	37
3671	39
3671	20
3671	29
3671	14
3671	18
3671	27
3671	21
3672	14
3672	15
3672	22
3672	7
3672	12
3672	62
3673	41
3673	59
3673	37
3673	26
3673	56
3674	37
3674	45
3675	45
3675	1
3675	55
3676	48
3676	2
3677	17
3677	26
3677	37
3677	38
3678	47
3678	3
3678	42
3678	54
3678	53
3678	37
3678	30
3678	66
3678	35
3678	36
3678	19
3678	12
3678	1
3678	11
3678	28
3678	64
3678	61
3678	63
3678	43
3678	10
3678	38
3678	6
3678	16
3678	62
3678	5
3678	33
3678	31
3678	51
3678	7
3678	56
3678	44
3678	29
3678	13
3678	27
3678	39
3678	45
3678	23
3678	59
3678	40
3678	24
3678	60
3678	57
3678	52
3678	55
3678	58
3678	15
3678	18
3678	46
3678	9
3678	34
3678	41
3678	14
3678	4
3678	32
3678	22
3678	49
3678	25
3678	50
3678	8
3678	26
3678	48
3678	65
3678	21
3678	17
3678	2
3679	7
3679	5
3680	53
3680	11
3680	10
3680	7
3680	6
3681	52
3681	49
3682	3
3682	39
3682	56
3682	1
3682	2
3682	55
3682	53
3683	4
3683	35
3684	39
3684	41
3684	50
3684	35
3684	26
3684	16
3684	37
3685	47
3685	54
3685	8
3685	2
3685	38
3685	61
3685	55
3685	3
3686	28
3686	26
3686	12
3687	28
3687	39
3688	62
3688	24
3688	60
3688	46
3688	12
3688	33
3689	3
3689	18
3689	47
3689	57
3689	30
3689	50
3689	6
3689	42
3689	28
3689	45
3690	7
3690	62
3690	33
3691	45
3691	57
3691	19
3691	4
3691	32
3691	62
3691	7
3691	5
3691	63
3691	35
3692	2
3692	27
3692	17
3692	50
3692	56
3692	16
3692	39
3692	13
3693	37
3693	16
3694	26
3694	48
3695	39
3695	62
3695	4
3696	66
3696	6
3697	45
3697	2
3697	55
3697	14
3697	15
3697	7
3698	39
3698	6
3699	60
3699	56
3699	17
3699	38
3700	62
3700	37
3700	53
3701	42
3701	10
3702	60
3702	59
3703	61
3703	52
3704	9
3704	47
3704	6
3704	39
3704	10
3704	20
3704	8
3704	60
3705	43
3705	17
3705	60
3706	37
3706	45
3706	7
3707	24
3707	14
3708	13
3708	44
3708	57
3709	21
3709	6
3710	38
3710	43
3710	17
3710	37
3711	14
3711	24
3712	5
3712	57
3712	19
3713	53
3713	6
3714	11
3714	21
3714	10
3714	22
3714	25
3715	52
3715	56
3716	28
3716	35
3716	37
3716	59
3716	56
3716	60
3716	17
3716	26
3717	24
3717	14
3717	19
3717	10
3717	15
3718	59
3718	31
3718	12
3718	39
3718	13
3719	12
3719	4
3720	53
3720	5
3720	31
3720	6
3720	36
3721	54
3721	63
3721	51
3722	4
3722	60
3722	55
3723	45
3723	6
3723	39
3723	14
3723	24
3723	23
3724	5
3724	14
3724	3
3724	32
3725	3
3725	60
3726	59
3726	49
3727	17
3727	56
3728	47
3728	2
3729	47
3729	2
3730	60
3730	56
3730	64
3730	38
3730	26
3730	27
3730	49
3730	37
3731	39
3731	28
3732	39
3732	43
3733	56
3733	7
3733	39
3733	60
3734	46
3734	51
3734	15
3734	7
3734	12
3735	4
3735	57
3736	38
3736	37
3737	24
3737	52
3737	27
3737	18
3737	47
3738	7
3738	37
3738	64
3739	23
3739	53
3740	60
3740	55
3740	49
3740	46
3740	59
3740	16
3740	17
3741	14
3741	15
3741	56
3741	6
3742	2
3742	31
3742	37
3742	21
3742	53
3742	56
3742	17
3743	47
3743	57
3743	20
3743	17
3743	14
3743	10
3744	22
3744	19
3744	57
3745	53
3745	38
3746	10
3746	20
3746	56
3747	58
3747	59
3748	56
3748	55
3749	41
3749	8
3750	29
3750	55
3750	44
3751	15
3751	46
3752	26
3752	17
3752	64
3752	56
3752	54
3752	40
3752	60
3752	46
3752	37
3752	43
3753	20
3753	22
3753	14
3753	6
3753	10
3754	56
3754	17
3754	39
3755	48
3755	33
3756	12
3756	33
3757	24
3757	65
3757	14
3757	23
3757	45
3758	62
3758	52
3758	56
3758	15
3758	46
3758	37
3759	3
3759	23
3760	14
3760	45
3761	15
3761	24
3762	57
3762	37
3762	5
3763	55
3763	59
3763	6
3764	42
3764	12
3765	11
3765	41
3765	61
3765	26
3765	59
3765	13
3765	15
3765	60
3765	17
3765	9
3766	43
3766	38
3767	39
3767	13
3767	55
3768	24
3768	62
3768	15
3768	45
3768	3
3768	39
3768	11
3769	2
3769	3
3770	5
3770	18
3770	2
3770	62
3770	45
3770	57
3770	55
3770	39
3770	19
3771	49
3771	16
3771	65
3771	17
3771	60
3771	13
3771	63
3772	56
3772	26
3773	63
3773	41
3774	46
3774	60
3774	56
3775	64
3775	13
3776	39
3776	10
3776	56
3776	21
3776	60
3776	14
3777	37
3777	17
3778	10
3778	60
3778	6
3779	11
3779	2
3780	27
3780	45
3780	66
3780	46
3781	53
3781	29
3781	2
3781	31
3781	47
3782	7
3782	45
3782	39
3782	47
3782	59
3782	15
3783	55
3783	59
3784	53
3784	39
3784	6
3784	55
3784	7
3784	18
3784	22
3784	10
3785	60
3785	56
3785	28
3785	46
3786	35
3786	26
3786	59
3786	43
3786	13
3786	38
3786	54
3786	51
3787	53
3787	2
3787	21
3788	49
3788	42
3789	52
3789	13
3789	37
3789	17
3790	13
3790	42
3790	24
3790	48
3790	39
3791	56
3791	45
3792	24
3792	43
3792	7
3793	45
3793	57
3794	60
3794	59
3794	57
3794	39
3795	33
3795	48
3795	6
3795	52
3795	62
3795	37
3795	51
3795	7
3796	2
3796	6
3797	42
3797	23
3797	59
3798	60
3798	56
3799	11
3799	20
3799	26
3799	55
3799	59
3799	41
3800	44
3800	45
3801	45
3801	32
3801	26
3801	28
3801	62
3801	40
3801	7
3801	60
3802	37
3802	56
3803	29
3803	10
3803	53
3804	17
3804	63
3804	37
3804	39
3804	52
3804	41
3804	26
3805	13
3805	15
3806	28
3806	66
3806	56
3806	43
3806	26
3806	45
3806	60
3807	33
3807	17
3807	34
3807	38
3807	63
3808	66
3808	39
3808	56
3808	37
3808	13
3808	52
3809	37
3809	7
3810	11
3810	20
3811	17
3811	26
3811	57
3811	55
3811	66
3811	15
3811	18
3811	34
3811	45
3811	58
3811	63
3811	43
3811	2
3811	46
3811	60
3811	41
3811	64
3811	38
3811	49
3811	52
3811	28
3811	37
3811	56
3811	3
3811	39
3811	59
3812	41
3812	37
3813	66
3813	49
3814	30
3814	47
3814	42
3814	39
3814	28
3814	59
3815	52
3815	14
3816	32
3816	35
3816	18
3816	6
3816	40
3817	17
3817	41
3818	52
3818	33
3818	48
3819	45
3819	66
3819	60
3819	17
3819	37
3820	18
3820	56
3820	39
3821	66
3821	28
3821	62
3822	18
3822	26
3823	2
3823	39
3823	21
3823	6
3823	18
3824	51
3824	53
3824	8
3824	29
3825	6
3825	18
3826	6
3826	29
3827	42
3827	8
3828	60
3828	17
3828	66
3828	37
3829	18
3829	2
3829	53
3830	59
3830	3
3830	39
3831	34
3831	38
3832	42
3832	24
3833	45
3833	39
3833	3
3833	6
3834	4
3834	12
3835	42
3835	39
3835	62
3835	60
3836	28
3836	66
3836	3
3837	45
3837	47
3838	55
3838	61
3838	2
3839	3
3839	23
3840	60
3840	12
3840	4
3840	48
3841	62
3841	48
3841	34
3842	38
3842	64
3842	32
3843	3
3843	35
3844	26
3844	39
3844	63
3844	17
3845	32
3845	42
3845	3
3846	63
3846	37
3847	63
3847	3
3847	56
3847	17
3847	66
3847	26
3847	15
3847	45
3848	62
3848	26
3848	4
3848	17
3848	60
3848	53
3848	6
3849	60
3849	17
3850	26
3850	60
3851	14
3851	2
3851	18
3852	49
3852	6
3852	53
3852	21
3852	10
3852	20
3852	25
3852	8
3852	11
3852	13
3853	63
3853	62
3854	64
3854	60
3854	17
3854	59
3854	41
3854	49
